simulation_id,champion,runner_up,semi_finalists
5308,Italy,Brazil,Argentina|Brazil|Croatia|Italy
5309,Argentina,Portugal,Argentina|Belgium|Italy|Portugal
5310,Argentina,Serbia,Argentina|Croatia|Italy|Serbia
5311,Netherlands,France,Argentina|Belgium|France|Netherlands
5312,Croatia,Spain,Croatia|Portugal|Spain|Sweden
5313,Netherlands,Argentina,Argentina|Colombia|Netherlands|Turkey
5314,France,Spain,Argentina|France|Spain|Uruguay
5315,Spain,Brazil,Austria|Brazil|France|Spain
5316,Brazil,Netherlands,Brazil|Egypt|France|Netherlands
5317,Argentina,France,Argentina|Denmark|France|Netherlands
5318,France,Netherlands,England|France|Mexico|Netherlands
5319,Spain,Ghana,Ecuador|Ghana|Portugal|Spain
5320,Ukraine,Spain,Germany|Italy|Spain|Ukraine
5321,Spain,Denmark,Croatia|Denmark|Spain|Sweden
5322,Argentina,Spain,Argentina|Brazil|England|Spain
5323,Argentina,England,Argentina|Belgium|England|Uruguay
5324,France,Argentina,Argentina|Chile|France|Senegal
5325,Argentina,Netherlands,Argentina|Brazil|Italy|Netherlands
5326,Croatia,Argentina,Argentina|Brazil|Cameroon|Croatia
5327,Senegal,Spain,Brazil|Germany|Senegal|Spain
5328,Germany,France,France|Germany|Italy|Portugal
5329,Brazil,Norway,Argentina|Brazil|Mexico|Norway
5330,Uruguay,Argentina,Argentina|Switzerland|USA|Uruguay
5331,Netherlands,Argentina,Argentina|Colombia|Netherlands|Portugal
5332,Netherlands,Italy,Belgium|England|Italy|Netherlands
5333,Argentina,Peru,Argentina|Brazil|Italy|Peru
5334,Argentina,USA,Argentina|Brazil|Italy|USA
5335,France,South Korea,Australia|France|Serbia|South Korea
5336,Italy,Sweden,Italy|Japan|Senegal|Sweden
5337,Brazil,Switzerland,Brazil|Spain|Switzerland|USA
5338,Denmark,Mexico,Denmark|France|Ivory Coast|Mexico
5339,Brazil,Argentina,Argentina|Belgium|Brazil|Italy
5340,Argentina,Brazil,Argentina|Brazil|Denmark|Netherlands
5341,Brazil,Argentina,Argentina|Brazil|Croatia|Norway
5342,Portugal,France,Argentina|France|Portugal|Uruguay
5343,Brazil,Argentina,Argentina|Brazil|England|Netherlands
5344,Netherlands,Morocco,England|Morocco|Netherlands|Uruguay
5345,Argentina,England,Argentina|England|Italy|Turkey
5346,France,Argentina,Argentina|Brazil|France|Spain
5347,Brazil,Argentina,Argentina|Brazil|Senegal|Ukraine
5348,Netherlands,England,England|Morocco|Netherlands|Portugal
5349,Spain,Croatia,Brazil|Croatia|Portugal|Spain
5350,Portugal,Germany,Germany|Netherlands|Portugal|Switzerland
5351,Denmark,Germany,Denmark|France|Germany|Spain
5352,Portugal,Austria,Austria|Norway|Portugal|Senegal
5353,France,Argentina,Argentina|Belgium|France|Italy
5354,Brazil,Germany,Belgium|Brazil|Germany|Switzerland
5355,Brazil,France,Brazil|France|Germany|Spain
5356,Canada,Italy,Canada|Italy|Morocco|Switzerland
5357,France,Italy,Argentina|France|Italy|Netherlands
5358,England,Brazil,Argentina|Austria|Brazil|England
5359,Uruguay,France,Argentina|France|Morocco|Uruguay
5360,France,Belgium,Belgium|France|Netherlands|USA
5361,Spain,Argentina,Argentina|Austria|Spain|Uruguay
5362,Netherlands,Denmark,Denmark|Netherlands|Portugal|Spain
5363,Argentina,Spain,Argentina|Brazil|Spain|Uruguay
5364,Argentina,France,Algeria|Argentina|France|Japan
5365,Argentina,Spain,Argentina|England|Norway|Spain
5366,Spain,Netherlands,Brazil|Netherlands|Peru|Spain
5367,France,Portugal,Chile|Denmark|France|Portugal
5368,Germany,Netherlands,Brazil|Chile|Germany|Netherlands
5369,Belgium,Brazil,Belgium|Brazil|Germany|Netherlands
5370,Portugal,Cameroon,Austria|Cameroon|Denmark|Portugal
5371,Netherlands,Brazil,Brazil|Germany|Netherlands|Sweden
5372,Argentina,Norway,Argentina|Brazil|Norway|Sweden
5373,England,Croatia,Croatia|England|Iran|Japan
5374,Croatia,England,Croatia|England|Italy|Spain
5375,Portugal,France,Belgium|France|Morocco|Portugal
5376,Netherlands,Morocco,Morocco|Netherlands|Turkey|Uruguay B
5377,Spain,Belgium,Belgium|Brazil|Portugal|Spain
5378,Uruguay,France,Argentina|France|Japan|Uruguay
5379,England,Italy,Argentina|England|Italy|Serbia
5380,Argentina,Brazil,Argentina|Brazil|Spain|Uruguay
5381,Argentina,Belgium,Argentina|Belgium|Italy|Portugal
5382,Argentina,Brazil,Argentina|Brazil|Croatia|England
5383,Argentina,England,Argentina|England|France|Japan
5384,Brazil,Colombia,Argentina|Brazil|Colombia|USA
5385,Brazil,Argentina,Argentina|Brazil|Italy|Wales
5386,Argentina,Germany,Argentina|England|Germany|Portugal
5387,Brazil,England,Brazil|England|Germany|Netherlands
5388,Spain,England,Argentina|England|Germany|Spain
5389,Croatia,Ivory Coast,Croatia|Ivory Coast|Norway|Uruguay
5390,Chile,Italy,Chile|Ecuador|Italy|Morocco
5391,Argentina,England,Argentina|England|Italy|Senegal
5392,Germany,Netherlands,France|Germany|Netherlands|USA
5393,Brazil,Netherlands,Brazil|Canada|Croatia|Netherlands
5394,France,Italy,Argentina|France|Italy|Netherlands
5395,Netherlands,Italy,Argentina|Brazil|Italy|Netherlands
5396,Italy,Netherlands,Brazil|Italy|Japan|Netherlands
5397,Brazil,Netherlands,Belgium|Brazil|Netherlands|Ukraine
5398,France,Sweden,Argentina|France|Spain|Sweden
5399,France,Argentina,Argentina|France|Netherlands|Portugal
5400,Spain,Scotland,Germany|Scotland|Spain|Sweden
5401,Germany,Spain,France|Germany|Italy|Spain
5402,France,Italy,France|Germany|Italy|Netherlands
5403,Brazil,Argentina,Argentina|Brazil|Spain|USA
5404,Argentina,Spain,Argentina|Croatia|France|Spain
5405,Argentina,Spain,Argentina|Italy|Norway|Spain
5406,Sweden,Senegal,Brazil|Senegal|Sweden|Uruguay
5407,England,Portugal,Belgium|England|Portugal|USA
5408,Brazil,England,Brazil|England|Ivory Coast|Spain
5409,Spain,Argentina,Argentina|England|Italy|Spain
5410,Netherlands,England,England|Netherlands|Portugal|Spain
5411,Argentina,Spain,Algeria|Argentina|England|Spain
5412,England,France,Belgium|England|France|Panama
5413,Morocco,Norway,Ecuador|Morocco|Norway|South Korea
5414,England,Spain,Brazil|England|Germany|Spain
5415,Argentina,Brazil,Argentina|Brazil|Croatia|Italy
5416,Brazil,Argentina,Argentina|Brazil|Norway|Scotland
5417,Argentina,Senegal,Argentina|Brazil|England|Senegal
5418,Brazil,Portugal,Brazil|Croatia|France|Portugal
5419,Italy,Portugal,Denmark|Germany|Italy|Portugal
5420,Netherlands,Spain,France|Netherlands|Portugal|Spain
5421,Argentina,Belgium,Argentina|Belgium|Brazil|France
5422,France,Switzerland,Belgium|France|Netherlands|Switzerland
5423,France,England,England|France|Germany|Netherlands
5424,France,Serbia,England|France|Germany|Serbia
5425,Italy,France,Australia|England|France|Italy
5426,France,Brazil,Brazil|France|Morocco|USA
5427,Switzerland,Belgium,Belgium|Netherlands|Switzerland|Uruguay
5428,England,Morocco,England|Ivory Coast|Morocco|Portugal
5429,Argentina,Italy,Argentina|Germany|Italy|Uruguay
5430,France,Argentina,Argentina|France|Portugal|Spain
5431,England,Belgium,Belgium|England|South Korea|USA
5432,Spain,Argentina,Argentina|Brazil|Spain|Sweden
5433,Spain,Argentina,Argentina|England|France|Spain
5434,France,Brazil,Brazil|Croatia|France|Morocco
5435,Mexico,Brazil,Brazil|France|Mexico|Sweden
5436,Argentina,France,Argentina|France|Netherlands|Ukraine
5437,Argentina,Germany,Argentina|Germany|Ukraine|Uruguay
5438,Argentina,Spain,Argentina|Brazil|Italy|Spain
5439,Argentina,Brazil,Argentina|Brazil|Spain|Tunisia
5440,France,Germany,Brazil|Croatia|France|Germany
5441,Netherlands,Morocco,Cameroon|Italy|Morocco|Netherlands
5442,Mexico,Portugal,Mexico|Netherlands|Norway|Portugal
5443,Argentina,France,Argentina|Canada|France|Italy
5444,England,Croatia,Argentina|Brazil|Croatia|England
5445,Senegal,Spain,Croatia|Italy|Senegal|Spain
5446,Belgium,Italy,Argentina|Belgium|France|Italy
5447,France,England,Argentina|England|France|Mexico
5448,Argentina,Senegal,Argentina|France|Germany|Senegal
5449,Portugal,Italy,Argentina|Italy|Mexico|Portugal
5450,Croatia,Uruguay,Croatia|Peru|Sweden|Uruguay
5451,Portugal,Argentina,Argentina|Germany|Italy|Portugal
5452,Uruguay,Sweden,Germany|Mexico|Sweden|Uruguay
5453,Denmark,Uruguay,Argentina|Denmark|USA|Uruguay
5454,Brazil,Serbia,Brazil|Germany|Serbia|Sweden
5455,Argentina,France,Argentina|Brazil|France|Netherlands
5456,England,Portugal,England|Mexico|Netherlands|Portugal
5457,Brazil,Argentina,Argentina|Brazil|England|Netherlands
5458,Italy,Portugal,Italy|Portugal|Spain|Uruguay
5459,France,Netherlands,France|Italy|Japan|Netherlands
5460,Portugal,France,Argentina|France|Netherlands|Portugal
5461,Germany,Spain,Brazil|France|Germany|Spain
5462,Portugal,Brazil,Argentina|Brazil|Portugal|Spain
5463,England,France,Argentina|England|France|Mexico
5464,Portugal,Argentina,Argentina|Belgium|Denmark|Portugal
5465,France,Germany,England|France|Germany|Netherlands
5466,Brazil,Italy,Brazil|Italy|Netherlands|Senegal
5467,Netherlands,France,Argentina|England|France|Netherlands
5468,Portugal,South Korea,Italy|Portugal|South Korea|Uruguay
5469,Spain,Wales,France|Portugal|Spain|Wales
5470,Germany,Netherlands,France|Germany|Netherlands|Senegal
5471,Italy,Brazil,Brazil|Italy|Japan|Netherlands
5472,Brazil,Spain,Algeria|Brazil|Croatia|Spain
5473,Spain,Brazil,Brazil|Germany|Spain|Sweden
5474,England,Netherlands,Belgium|England|Italy|Netherlands
5475,Italy,Spain,Italy|Morocco|Portugal|Spain
5476,Italy,Denmark,Argentina|Denmark|England|Italy
5477,Brazil,Portugal,Brazil|Italy|Portugal|Uruguay
5478,France,Japan,Chile|France|Ghana|Japan
5479,Denmark,Argentina,Argentina|Denmark|France|Italy
5480,Argentina,Belgium,Argentina|Belgium|France|Qatar
5481,Italy,Spain,Argentina|France|Italy|Spain
5482,Argentina,Serbia,Argentina|Belgium|France|Serbia
5483,Argentina,Brazil,Argentina|Brazil|Germany|Uruguay B
5484,Brazil,Argentina,Argentina|Brazil|Croatia|Italy
5485,Argentina,Belgium,Argentina|Belgium|Brazil|Germany
5486,England,Colombia,Colombia|England|Morocco|Spain
5487,France,Belgium,Belgium|France|Portugal|USA
5488,England,Switzerland,Argentina|England|Japan|Switzerland
5489,France,Argentina,Argentina|France|Germany|Spain
5490,Argentina,Portugal,Argentina|Portugal|Spain|Uruguay
5491,France,England,Argentina|England|France|Spain
5492,Argentina,Spain,Argentina|Brazil|Cameroon|Spain
5493,Argentina,Spain,Argentina|France|Italy|Spain
5494,Argentina,Belgium,Argentina|Belgium|Ivory Coast|USA
5495,England,Egypt,Argentina|Egypt|England|Ukraine
5496,France,Brazil,Argentina|Belgium|Brazil|France
5497,France,Saudi Arabia,France|Saudi Arabia|Switzerland|USA
5498,Brazil,Argentina,Argentina|Brazil|Netherlands|Uruguay B
5499,Ecuador,Argentina,Argentina|Brazil|Ecuador|England
5500,Brazil,Germany,Brazil|Germany|Ivory Coast|Spain
5501,Germany,Portugal,Ecuador|Germany|Italy|Portugal
5502,Argentina,Spain,Argentina|Italy|Portugal|Spain
5503,Brazil,Italy,Argentina|Brazil|Croatia|Italy
5504,Germany,Spain,Brazil|Denmark|Germany|Spain
5505,Brazil,USA,Brazil|England|Germany|USA
5506,Norway,Brazil,Brazil|Netherlands|Norway|Uruguay
5507,Spain,Uruguay,Argentina|England|Spain|Uruguay
5508,Spain,Germany,Argentina|England|Germany|Spain
5509,Argentina,Germany,Argentina|Germany|Peru|Spain
5510,France,Argentina,Argentina|Belgium|Denmark|France
5511,Uruguay,Brazil,Argentina|Brazil|Portugal|Uruguay
5512,Argentina,Senegal,Argentina|Denmark|Senegal|Uruguay B
5513,Germany,Croatia,Belgium|Brazil|Croatia|Germany
5514,Netherlands,Spain,England|Netherlands|Portugal|Spain
5515,France,Italy,Austria|France|Italy|Mexico
5516,Argentina,Norway,Argentina|Italy|Norway|Spain
5517,Germany,Belgium,Belgium|France|Germany|Switzerland
5518,Brazil,Belgium,Belgium|Brazil|Japan|Netherlands
5519,England,Argentina,Argentina|England|Italy|Spain
5520,Portugal,Brazil,Argentina|Brazil|Netherlands|Portugal
5521,France,Australia,Argentina|Australia|England|France
5522,Argentina,Netherlands,Argentina|Italy|Netherlands|Turkey
5523,Italy,Brazil,Belgium|Brazil|Italy|Netherlands
5524,Argentina,Brazil,Argentina|Brazil|England|Mexico
5525,Argentina,Portugal,Argentina|France|Portugal|Spain
5526,Germany,Argentina,Argentina|Germany|Italy|Uruguay
5527,Spain,Italy,Denmark|Germany|Italy|Spain
5528,Argentina,France,Argentina|Belgium|England|France
5529,Brazil,Netherlands,Brazil|Italy|Netherlands|Spain
5530,England,France,Austria|England|France|Mexico
5531,Uruguay,Germany,Cameroon|Denmark|Germany|Uruguay
5532,Argentina,France,Argentina|Denmark|England|France
5533,Portugal,Croatia,Colombia|Croatia|Portugal|Spain
5534,Spain,Italy,England|Italy|Portugal|Spain
5535,Brazil,Japan,Brazil|England|Japan|Ukraine
5536,Argentina,Germany,Argentina|France|Germany|Italy
5537,Spain,USA,France|Germany|Spain|USA
5538,Portugal,Germany,France|Germany|Netherlands|Portugal
5539,Netherlands,Italy,Italy|Mexico|Netherlands|Portugal
5540,Spain,Brazil,Belgium|Brazil|South Korea|Spain
5541,Brazil,Italy,Brazil|Ghana|Italy|Mexico
5542,Brazil,Italy,Brazil|Germany|Italy|Poland
5543,Germany,Portugal,Cameroon|Germany|Portugal|Spain
5544,Belgium,Uruguay,Belgium|Ecuador|France|Uruguay
5545,Argentina,Brazil,Argentina|Brazil|Senegal|Switzerland
5546,France,Brazil,Brazil|Croatia|France|Spain
5547,Morocco,Serbia,Colombia|Morocco|Serbia|Wales
5548,Portugal,Ivory Coast,Croatia|Ivory Coast|Morocco|Portugal
5549,Brazil,Denmark,Brazil|Canada|Denmark|Wales
5550,Spain,Belgium,Belgium|Portugal|Spain|Sweden
5551,Brazil,Argentina,Argentina|Brazil|England|Germany
5552,Netherlands,Mexico,France|Mexico|Netherlands|Portugal
5553,Argentina,Germany,Argentina|Brazil|Germany|Iran
5554,Spain,Argentina,Argentina|Brazil|England|Spain
5555,France,Italy,France|Italy|Serbia|USA
5556,Netherlands,Spain,Brazil|Netherlands|Spain|Switzerland
5557,Spain,Germany,Germany|Spain|Sweden|Switzerland
5558,Brazil,Spain,Argentina|Belgium|Brazil|Spain
5559,England,Morocco,England|France|Morocco|Uruguay
5560,Turkey,France,Belgium|France|Germany|Turkey
5561,France,Croatia,Croatia|France|Germany|Norway
5562,Argentina,Portugal,Argentina|Poland|Portugal|Spain
5563,Portugal,Uruguay,Argentina|Peru|Portugal|Uruguay
5564,Spain,Netherlands,Algeria|Colombia|Netherlands|Spain
5565,England,Brazil,Argentina|Brazil|England|Senegal
5566,Spain,Brazil,Brazil|Germany|Norway|Spain
5567,France,Italy,Croatia|France|Italy|Uruguay
5568,Spain,Netherlands,Netherlands|Portugal|Scotland|Spain
5569,Portugal,Iran,Argentina|Iran|Netherlands|Portugal
5570,Portugal,Brazil,Belgium|Brazil|Germany|Portugal
5571,Argentina,France,Argentina|France|Italy|South Korea
5572,Croatia,Argentina,Argentina|Croatia|France|Senegal
5573,Brazil,Spain,Brazil|Chile|Spain|Uruguay
5574,England,France,Argentina|Chile|England|France
5575,Spain,Netherlands,Italy|Netherlands|South Korea|Spain
5576,Germany,Croatia,Argentina|Croatia|France|Germany
5577,Brazil,Germany,Austria|Brazil|Germany|Netherlands
5578,Switzerland,Spain,Brazil|Netherlands|Spain|Switzerland
5579,Spain,Italy,Argentina|France|Italy|Spain
5580,Spain,Brazil,Brazil|England|Netherlands|Spain
5581,France,Brazil,Argentina|Brazil|France|Netherlands
5582,Germany,Netherlands,England|Germany|Netherlands|Ukraine
5583,Spain,Italy,Italy|Poland|Spain|Switzerland
5584,Spain,Italy,Brazil|Italy|Portugal|Spain
5585,Brazil,Spain,Argentina|Brazil|Portugal|Spain
5586,France,Spain,Brazil|France|Germany|Spain
5587,Argentina,England,Argentina|Egypt|England|Netherlands
5588,France,Argentina,Argentina|France|Mexico|Uruguay
5589,Brazil,Portugal,Brazil|Mexico|Poland|Portugal
5590,France,Spain,France|Germany|Spain|Ukraine
5591,France,Morocco,France|Germany|Morocco|Switzerland
5592,Germany,Belgium,Belgium|Germany|Italy|Sweden
5593,Argentina,Germany,Argentina|Germany|Qatar|Turkey
5594,Brazil,Argentina,Argentina|Brazil|Chile|Italy
5595,Spain,Portugal,England|Germany|Portugal|Spain
5596,England,France,England|France|Germany|Netherlands
5597,Brazil,England,Belgium|Brazil|England|Spain
5598,Spain,England,Belgium|England|Spain|Uruguay
5599,England,Argentina,Argentina|England|France|Spain
5600,England,Austria,Austria|Belgium|England|Germany
5601,Spain,Argentina,Argentina|Portugal|Spain|Ukraine
5602,Argentina,Croatia,Argentina|Croatia|Germany|Norway
5603,Brazil,Argentina,Argentina|Belgium|Brazil|Italy
5604,Brazil,Portugal,Brazil|Portugal|Spain|Sweden
5605,Spain,Italy,Croatia|France|Italy|Spain
5606,France,Spain,Croatia|France|Italy|Spain
5607,Brazil,Argentina,Argentina|Brazil|England|Spain
5608,England,Switzerland,England|Nigeria|Spain|Switzerland
5609,France,Germany,France|Germany|Italy|Netherlands
5610,France,Denmark,Argentina|Denmark|France|Germany
5611,Chile,Brazil,Brazil|Chile|Netherlands|Portugal
5612,England,Netherlands,England|France|Japan|Netherlands
5613,Brazil,Argentina,Argentina|Austria|Brazil|Netherlands
5614,Portugal,Nigeria,Argentina|France|Nigeria|Portugal
5615,Portugal,Germany,Germany|Italy|Portugal|Uruguay
5616,Brazil,Germany,Argentina|Brazil|France|Germany
5617,Argentina,Germany,Argentina|Germany|Italy|Norway
5618,Italy,Norway,Chile|Italy|Norway|Spain
5619,France,Switzerland,Belgium|Egypt|France|Switzerland
5620,Argentina,Netherlands,Argentina|England|France|Netherlands
5621,France,England,Croatia|England|France|Italy
5622,Argentina,France,Argentina|France|Netherlands|Uruguay
5623,Germany,Colombia,Colombia|Germany|Morocco|Uruguay
5624,Italy,England,England|Italy|Mexico|Morocco
5625,Netherlands,Argentina,Argentina|France|Netherlands|Wales
5626,Germany,Spain,Brazil|Germany|Serbia|Spain
5627,France,Japan,France|Italy|Japan|Switzerland
5628,Italy,Spain,France|Germany|Italy|Spain
5629,France,Spain,Argentina|Brazil|France|Spain
5630,France,Uruguay,France|Spain|Turkey|Uruguay
5631,Argentina,Portugal,Argentina|Netherlands|Portugal|Spain
5632,England,France,England|France|Scotland|Spain
5633,Spain,Portugal,Belgium|Brazil|Portugal|Spain
5634,Brazil,Italy,Brazil|Italy|Netherlands|Spain
5635,Cameroon,Brazil,Argentina|Brazil|Cameroon|Uruguay
5636,Portugal,Netherlands,Argentina|Brazil|Netherlands|Portugal
5637,Argentina,Germany,Argentina|Germany|Norway|Uruguay
5638,Spain,England,Canada|Colombia|England|Spain
5639,England,Portugal,England|Germany|Portugal|Spain
5640,England,Brazil,Argentina|Brazil|England|Spain
5641,Brazil,Croatia,Argentina|Brazil|Croatia|Italy
5642,Netherlands,Ukraine,Belgium|France|Netherlands|Ukraine
5643,Spain,Portugal,Germany|Italy|Portugal|Spain
5644,Brazil,Italy,Brazil|Egypt|Italy|Netherlands
5645,France,Argentina,Argentina|France|Netherlands|Norway
5646,Argentina,Belgium,Argentina|Belgium|France|Italy
5647,Croatia,Brazil,Argentina|Brazil|Croatia|Norway
5648,Brazil,Morocco,Brazil|Japan|Morocco|USA
5649,Spain,Belgium,Austria|Belgium|Italy|Spain
5650,Germany,Brazil,Austria|Brazil|Germany|Spain
5651,Argentina,Belgium,Argentina|Belgium|England|Portugal
5652,France,Austria,Argentina|Austria|France|Morocco
5653,Colombia,England,Argentina|Colombia|England|Netherlands
5654,Argentina,Spain,Argentina|Brazil|Germany|Spain
5655,Argentina,France,Argentina|Croatia|France|Switzerland
5656,Brazil,Sweden,Brazil|Spain|Sweden|Turkey
5657,Netherlands,Italy,Argentina|Italy|Netherlands|Uruguay
5658,Germany,Argentina,Argentina|Denmark|France|Germany
5659,Brazil,Spain,Argentina|Brazil|Portugal|Spain
5660,Brazil,Argentina,Argentina|Belgium|Brazil|Norway
5661,France,Spain,France|Italy|Netherlands|Spain
5662,France,Italy,France|Italy|Japan|Netherlands
5663,Argentina,Brazil,Argentina|Austria|Brazil|Spain
5664,Italy,Netherlands,France|Italy|Netherlands|Uruguay B
5665,England,Morocco,Denmark|England|Morocco|Switzerland
5666,Argentina,Morocco,Argentina|Colombia|Morocco|USA
5667,Portugal,Brazil,Belgium|Brazil|Croatia|Portugal
5668,Argentina,France,Argentina|England|France|Germany
5669,Argentina,Spain,Argentina|England|Italy|Spain
5670,Argentina,Colombia,Argentina|Colombia|England|Netherlands
5671,Argentina,Spain,Argentina|England|Spain|Uruguay
5672,France,England,Croatia|England|France|Germany
5673,France,Uruguay,England|France|Spain|Uruguay
5674,Brazil,England,Brazil|England|Germany|Japan
5675,Netherlands,Italy,France|Italy|Morocco|Netherlands
5676,Brazil,Chile,Brazil|Chile|Netherlands|Spain
5677,France,England,Argentina|Croatia|England|France
5678,England,Brazil,Brazil|Croatia|England|Mexico
5679,France,Argentina,Argentina|England|France|Morocco
5680,France,Brazil,Brazil|France|Germany|Netherlands
5681,France,Argentina,Argentina|Canada|France|Italy
5682,Spain,Belgium,Belgium|France|Spain|Turkey
5683,Spain,Portugal,Argentina|France|Portugal|Spain
5684,Argentina,Netherlands,Argentina|Croatia|Netherlands|Wales
5685,Senegal,Brazil,Argentina|Brazil|Senegal|Spain
5686,England,Brazil,Belgium|Brazil|England|Germany
5687,France,Argentina,Argentina|Belgium|France|Ukraine
5688,France,Switzerland,England|France|Spain|Switzerland
5689,Argentina,Germany,Argentina|Germany|Italy|Switzerland
5690,England,France,Belgium|England|France|Portugal
5691,Belgium,Germany,Belgium|France|Germany|Italy
5692,Argentina,Brazil,Argentina|Brazil|Cameroon|Spain
5693,Croatia,France,Croatia|France|Germany|Italy
5694,Portugal,Senegal,Belgium|Portugal|Senegal|Sweden
5695,Spain,Portugal,France|Iran|Portugal|Spain
5696,Colombia,Belgium,Belgium|Colombia|France|Japan
5697,Croatia,England,Croatia|England|Spain|Ukraine
5698,Portugal,Germany,Belgium|England|Germany|Portugal
5699,France,Italy,France|Germany|Italy|Scotland
5700,Argentina,Brazil,Argentina|Brazil|France|Italy
5701,Argentina,Brazil,Argentina|Belgium|Brazil|England
5702,England,Colombia,Colombia|England|Germany|Mexico
5703,England,Portugal,Croatia|England|Portugal|Spain
5704,Portugal,France,France|Mexico|Portugal|Spain
5705,Argentina,Spain,Argentina|Belgium|England|Spain
5706,France,Germany,France|Germany|Italy|Spain
5707,Brazil,England,Brazil|England|Spain|Turkey
5708,Argentina,Netherlands,Argentina|Italy|Netherlands|South Korea
5709,Belgium,Germany,Belgium|Germany|Uruguay|Wales
5710,Argentina,Brazil,Argentina|Brazil|England|Spain
5711,Brazil,Italy,Argentina|Brazil|Italy|Netherlands
5712,Brazil,Poland,Argentina|Brazil|Poland|Ukraine
5713,Argentina,Croatia,Argentina|Croatia|England|France
5714,Spain,Belgium,Belgium|Colombia|England|Spain
5715,Argentina,Spain,Argentina|Colombia|Portugal|Spain
5716,Argentina,Spain,Argentina|Italy|Portugal|Spain
5717,Croatia,Argentina,Argentina|Belgium|Croatia|England
5718,France,England,Argentina|England|France|Nigeria
5719,Italy,France,Argentina|Belgium|France|Italy
5720,France,Denmark,Denmark|France|Spain|USA
5721,France,Argentina,Argentina|England|France|Spain
5722,Brazil,Ivory Coast,Brazil|Ivory Coast|Mexico|Switzerland
5723,Brazil,England,Argentina|Brazil|England|Japan
5724,Argentina,Germany,Argentina|Germany|Portugal|Uruguay
5725,Nigeria,Italy,Argentina|France|Italy|Nigeria
5726,Italy,Argentina,Argentina|Austria|Italy|Uruguay
5727,Italy,Spain,Italy|Japan|Portugal|Spain
5728,Germany,Spain,Germany|Morocco|Spain|Uruguay
5729,Argentina,Netherlands,Argentina|Brazil|Netherlands|Switzerland
5730,Portugal,Netherlands,England|Japan|Netherlands|Portugal
5731,Brazil,Uruguay,Argentina|Brazil|Croatia|Uruguay
5732,Netherlands,England,Belgium|Colombia|England|Netherlands
5733,Netherlands,Spain,Brazil|Italy|Netherlands|Spain
5734,Brazil,Austria,Austria|Brazil|Italy|Spain
5735,France,Italy,France|Italy|Netherlands|Norway
5736,Germany,Morocco,England|Germany|Morocco|Uruguay
5737,Denmark,Italy,Belgium|Denmark|Italy|Poland
5738,Spain,Switzerland,Argentina|Croatia|Spain|Switzerland
5739,England,Costa Rica,Costa Rica|England|Germany|Spain
5740,Serbia,England,Denmark|England|Portugal|Serbia
5741,Brazil,Switzerland,Brazil|Croatia|Spain|Switzerland
5742,Argentina,Portugal,Argentina|England|Portugal|Spain
5743,Argentina,USA,Argentina|Colombia|Senegal|USA
5744,Argentina,Italy,Argentina|Brazil|Italy|Spain
5745,France,England,England|France|Japan|Mexico
5746,Belgium,Portugal,Argentina|Belgium|Croatia|Portugal
5747,Germany,Netherlands,England|Germany|Netherlands|Switzerland
5748,England,Netherlands,England|France|Mexico|Netherlands
5749,Argentina,Netherlands,Argentina|England|Netherlands|Scotland
5750,Spain,Portugal,England|Germany|Portugal|Spain
5751,Spain,Germany,Germany|Italy|Spain|Switzerland
5752,France,Argentina,Argentina|Austria|France|Spain
5753,Argentina,Brazil,Argentina|Brazil|England|Mexico
5754,Turkey,Netherlands,Netherlands|Norway|South Korea|Turkey
5755,France,Portugal,Brazil|France|Netherlands|Portugal
5756,Brazil,Spain,Brazil|Morocco|Portugal|Spain
5757,England,Netherlands,England|Netherlands|Portugal|Switzerland
5758,Argentina,Brazil,Argentina|Brazil|Germany|Italy
5759,Brazil,Argentina,Argentina|Brazil|England|Morocco
5760,Netherlands,Portugal,Germany|Netherlands|Portugal|Turkey
5761,Croatia,Spain,Brazil|Croatia|Italy|Spain
5762,Argentina,Brazil,Argentina|Brazil|France|Nigeria
5763,Japan,Ecuador,Ecuador|England|Japan|Sweden
5764,Argentina,Portugal,Argentina|Netherlands|Portugal|Scotland
5765,Italy,Belgium,Belgium|Colombia|Italy|Spain
5766,England,France,England|France|Spain|Uruguay
5767,Portugal,Colombia,Argentina|Colombia|Nigeria|Portugal
5768,England,Brazil,Argentina|Belgium|Brazil|England
5769,Argentina,Croatia,Argentina|Brazil|Croatia|Turkey
5770,England,Netherlands,England|Italy|Netherlands|Wales
5771,Argentina,England,Argentina|England|Italy|Peru
5772,Portugal,Croatia,Croatia|Portugal|Uruguay|Wales
5773,Argentina,France,Argentina|France|Italy|Japan
5774,Argentina,Denmark,Argentina|Denmark|Nigeria|Senegal
5775,Spain,Netherlands,Denmark|Italy|Netherlands|Spain
5776,Spain,France,Brazil|France|Mexico|Spain
5777,France,Italy,Croatia|France|Italy|Mexico
5778,France,Argentina,Argentina|Brazil|France|Germany
5779,Belgium,Argentina,Argentina|Belgium|France|Uruguay
5780,Portugal,Germany,Germany|Italy|Mexico|Portugal
5781,Denmark,France,Denmark|France|Germany|Morocco
5782,Brazil,Argentina,Argentina|Brazil|Morocco|Spain
5783,France,Argentina,Argentina|England|France|Senegal
5784,Germany,Uruguay,England|Germany|Netherlands|Uruguay
5785,Brazil,Germany,Brazil|France|Germany|Mexico
5786,Spain,Brazil,Brazil|Denmark|Ecuador|Spain
5787,Portugal,Spain,Germany|Portugal|South Korea|Spain
