simulation_id,champion,runner_up,semi_finalists
5276,Brazil,Spain,Belgium|Brazil|Italy|Spain
5277,Portugal,Japan,Japan|Mexico|Norway|Portugal
5278,Switzerland,Spain,Mexico|Serbia|Spain|Switzerland
5279,Norway,Poland,Belgium|France|Norway|Poland
5280,Brazil,Colombia,Argentina|Brazil|Colombia|Italy
5281,Switzerland,Portugal,Italy|Morocco|Portugal|Switzerland
5282,Turkey,Uruguay,Argentina|Chile|Turkey|Uruguay
5283,Nigeria,Uruguay,Croatia|Ivory Coast|Nigeria|Uruguay
5284,Norway,France,Argentina|France|Ivory Coast|Norway
5285,France,Switzerland,Argentina|France|Italy|Switzerland
5286,Switzerland,France,Argentina|France|Serbia|Switzerland
5287,Turkey,Japan,Ecuador|Italy|Japan|Turkey
5288,Switzerland,Brazil,Argentina|Brazil|Italy|Switzerland
5289,Switzerland,Ivory Coast,Italy|Ivory Coast|Poland|Switzerland
5290,Portugal,Italy,Belgium|Italy|Portugal|Switzerland
5291,Brazil,Egypt,Brazil|Colombia|Egypt|England
5292,Mexico,Senegal,Mexico|Senegal|USA|Ukraine
5293,Norway,France,Argentina|France|Italy|Norway
5294,Belgium,Sweden,Austria|Belgium|Ecuador|Sweden
5295,Switzerland,Italy,Argentina|Italy|Scotland|Switzerland
5296,Norway,Argentina,Argentina|Colombia|Norway|Uruguay
5297,Brazil,France,Brazil|France|Italy|USA
5298,Switzerland,Morocco,Argentina|Austria|Morocco|Switzerland
5299,Spain,Portugal,Croatia|Ivory Coast|Portugal|Spain
5300,Brazil,Morocco,Brazil|Ecuador|Morocco|Uruguay
5301,Portugal,France,Ecuador|France|Iran|Portugal
5302,Brazil,Canada,Brazil|Canada|Croatia|Ivory Coast
5303,Ukraine,Switzerland,Croatia|Ivory Coast|Switzerland|Ukraine
5304,Portugal,Norway,Argentina|Norway|Portugal|Spain
5305,Switzerland,Colombia,Colombia|Norway|Poland|Switzerland
5306,Colombia,Spain,Argentina|Colombia|Poland|Spain
5307,Switzerland,Portugal,Argentina|Portugal|Serbia|Switzerland
5308,Uruguay B,France,France|Germany|Mexico|Uruguay B
5309,Norway,Portugal,Argentina|Norway|Portugal|Spain
5310,Switzerland,England,Ecuador|England|Italy|Switzerland
5311,Italy,Switzerland,Argentina|Colombia|Italy|Switzerland
5312,Brazil,Austria,Austria|Brazil|Portugal|Spain
5313,Switzerland,USA,Belgium|Norway|Switzerland|USA
5314,Brazil,France,Argentina|Brazil|France|Norway
5315,France,Turkey,Argentina|France|Turkey|Ukraine
5316,France,Algeria,Algeria|Argentina|Belgium|France
5317,France,Switzerland,Croatia|France|Italy|Switzerland
5318,Argentina,England,Argentina|Chile|Denmark|England
5319,Colombia,Switzerland,Canada|Colombia|Morocco|Switzerland
5320,Portugal,Spain,Argentina|Morocco|Portugal|Spain
5321,Norway,Morocco,Argentina|Italy|Morocco|Norway
5322,Portugal,Spain,Croatia|Italy|Portugal|Spain
5323,Norway,Portugal,Argentina|Norway|Portugal|Scotland
5324,Switzerland,Colombia,Colombia|Croatia|Italy|Switzerland
5325,France,Norway,Argentina|France|Norway|Spain
5326,Colombia,Austria,Austria|Colombia|Ecuador|Germany
5327,Norway,Spain,Austria|Ecuador|Norway|Spain
5328,Sweden,Belgium,Belgium|Italy|Mexico|Sweden
5329,Denmark,Switzerland,Argentina|Denmark|Portugal|Switzerland
5330,Switzerland,Colombia,Argentina|Colombia|Italy|Switzerland
5331,France,Spain,Argentina|France|Spain|Turkey
5332,France,Norway,Egypt|France|Germany|Norway
5333,Brazil,Mexico,Brazil|Mexico|Nigeria|Scotland
5334,Switzerland,Brazil,Argentina|Brazil|Morocco|Switzerland
5335,Portugal,Norway,Ecuador|Norway|Portugal|Serbia
5336,Norway,France,Argentina|France|Italy|Norway
5337,Austria,Colombia,Austria|Colombia|Ecuador|Turkey
5338,Iran,Switzerland,Croatia|Iran|Switzerland|Turkey
5339,Switzerland,France,Argentina|France|Serbia|Switzerland
5340,Switzerland,Colombia,Argentina|Colombia|Portugal|Switzerland
5341,Italy,Portugal,Argentina|Italy|Portugal|Turkey
5342,France,Switzerland,Argentina|Canada|France|Switzerland
5343,Turkey,Portugal,Argentina|Ivory Coast|Portugal|Turkey
5344,France,Mexico,France|Italy|Mexico|Serbia
5345,France,Morocco,France|Morocco|Norway|Switzerland
5346,England,France,Argentina|England|France|Italy
5347,Switzerland,Mexico,Argentina|Croatia|Mexico|Switzerland
5348,France,England,Argentina|England|France|Nigeria
5349,France,Austria,Argentina|Austria|France|Uruguay
5350,Spain,France,Canada|France|Scotland|Spain
5351,Switzerland,Norway,Argentina|Norway|Spain|Switzerland
5352,France,England,Argentina|Ecuador|England|France
5353,Brazil,Colombia,Argentina|Brazil|Colombia|Ecuador
5354,Brazil,Switzerland,Brazil|Switzerland|Ukraine|Uruguay
5355,Brazil,France,Argentina|Brazil|France|Uruguay
5356,Switzerland,Sweden,Argentina|Sweden|Switzerland|USA
5357,Italy,France,Belgium|Colombia|France|Italy
5358,Switzerland,Sweden,Argentina|Italy|Sweden|Switzerland
5359,Portugal,Sweden,Argentina|Colombia|Portugal|Sweden
5360,Colombia,Portugal,Austria|Colombia|France|Portugal
5361,Brazil,Qatar,Argentina|Brazil|Portugal|Qatar
5362,Italy,Colombia,Colombia|Italy|Ivory Coast|Mexico
5363,Spain,Turkey,Italy|Spain|Switzerland|Turkey
5364,France,Spain,Argentina|France|Spain|Turkey
5365,Serbia,Norway,Nigeria|Norway|Poland|Serbia
5366,England,Mexico,Argentina|Brazil|England|Mexico
5367,Norway,Switzerland,Ecuador|Italy|Norway|Switzerland
5368,Austria,Colombia,Argentina|Austria|Colombia|Croatia
5369,Switzerland,Uruguay,Argentina|Italy|Switzerland|Uruguay
5370,Argentina,Colombia,Argentina|Colombia|Italy|Switzerland
5371,France,Denmark,Argentina|Denmark|France|Spain
5372,Switzerland,Argentina,Argentina|Colombia|Italy|Switzerland
5373,France,Sweden,Argentina|France|Spain|Sweden
5374,France,Mexico,France|Italy|Mexico|Portugal
5375,Switzerland,England,England|Mexico|Poland|Switzerland
5376,Norway,Sweden,Ecuador|Italy|Norway|Sweden
5377,Colombia,Ukraine,Colombia|Ecuador|Portugal|Ukraine
5378,Italy,Portugal,Ecuador|Italy|Portugal|Spain
5379,France,Turkey,Argentina|France|Turkey|Uruguay
5380,France,Nigeria,Belgium|France|Nigeria|Scotland
5381,Colombia,Norway,Argentina|Colombia|Norway|Switzerland
5382,England,Portugal,Argentina|England|Italy|Portugal
5383,Colombia,Morocco,Colombia|Morocco|Norway|USA
5384,Brazil,Mexico,Argentina|Brazil|England|Mexico
5385,Switzerland,Ivory Coast,Italy|Ivory Coast|Nigeria|Switzerland
5386,Brazil,Colombia,Argentina|Brazil|Colombia|Norway
5387,France,England,Argentina|Austria|England|France
5388,Switzerland,Japan,Canada|Japan|Morocco|Switzerland
5389,France,Switzerland,Ecuador|France|Scotland|Switzerland
5390,Colombia,Argentina,Argentina|Colombia|Italy|Ukraine
5391,Colombia,Norway,Argentina|Colombia|Mexico|Norway
5392,France,Turkey,Argentina|France|Italy|Turkey
5393,Switzerland,Qatar,Argentina|Qatar|Serbia|Switzerland
5394,France,Japan,Argentina|France|Japan|Serbia
5395,Morocco,Switzerland,Croatia|Italy|Morocco|Switzerland
5396,Switzerland,Turkey,Argentina|England|Switzerland|Turkey
5397,France,Colombia,Argentina|Colombia|France|Spain
5398,France,Norway,Argentina|France|Ivory Coast|Norway
5399,France,Morocco,Argentina|France|Morocco|Nigeria
5400,Portugal,Italy,Ecuador|Italy|Portugal|Ukraine
5401,Brazil,France,Argentina|Brazil|France|Italy
5402,Colombia,England,Colombia|Croatia|England|Spain
5403,Switzerland,Japan,Argentina|Canada|Japan|Switzerland
5404,England,France,Argentina|England|France|Norway
5405,Italy,France,Colombia|France|Germany|Italy
5406,Cameroon,Germany,Cameroon|France|Germany|Morocco
5407,Switzerland,Nigeria,Argentina|Nigeria|Norway|Switzerland
5408,Belgium,Colombia,Belgium|Colombia|Ecuador|Spain
5409,Spain,France,Argentina|Belgium|France|Spain
5410,Austria,France,Austria|France|Mexico|Spain
5411,Spain,England,Canada|England|Serbia|Spain
5412,Turkey,Switzerland,Argentina|Serbia|Switzerland|Turkey
5413,France,Switzerland,Argentina|France|Spain|Switzerland
5414,Brazil,France,Brazil|Ecuador|France|Italy
5415,France,Switzerland,Argentina|France|Norway|Switzerland
5416,England,Portugal,Croatia|England|Italy|Portugal
5417,Portugal,Iran,Egypt|Iran|Italy|Portugal
5418,England,Portugal,England|Germany|Portugal|Uruguay
5419,Ukraine,Spain,Morocco|Spain|Turkey|Ukraine
5420,Switzerland,France,Argentina|France|Norway|Switzerland
5421,France,Denmark,Denmark|France|Germany|Portugal
5422,Brazil,Argentina,Argentina|Brazil|Colombia|Serbia
5423,Switzerland,Ukraine,Belgium|Italy|Switzerland|Ukraine
5424,Austria,France,Argentina|Austria|France|Scotland
5425,Brazil,France,Argentina|Brazil|France|Italy
5426,Colombia,Brazil,Brazil|Colombia|Croatia|Italy
5427,Ivory Coast,Norway,Argentina|Italy|Ivory Coast|Norway
5428,Switzerland,Portugal,Argentina|Portugal|Switzerland|Ukraine
5429,France,Colombia,Colombia|France|Italy|Mexico
5430,France,Switzerland,Egypt|France|Italy|Switzerland
5431,Austria,Argentina,Argentina|Austria|Mexico|Uruguay
5432,Italy,England,Croatia|England|Italy|Uruguay
5433,France,Portugal,France|Italy|Poland|Portugal
5434,Chile,Croatia,Chile|Croatia|Switzerland|Turkey
5435,Norway,Portugal,Germany|Norway|Portugal|Scotland
5436,Brazil,France,Brazil|France|Norway|Uruguay
5437,Switzerland,Portugal,Argentina|Italy|Portugal|Switzerland
5438,Brazil,France,Argentina|Brazil|France|Poland
5439,Brazil,France,Brazil|Croatia|France|Germany
5440,Portugal,Brazil,Brazil|Mexico|Portugal|Serbia
5441,Brazil,Argentina,Argentina|Brazil|Italy|Sweden
5442,Brazil,France,Argentina|Brazil|France|Qatar
5443,Austria,France,Austria|Croatia|France|Spain
5444,Austria,Argentina,Argentina|Austria|Scotland|Switzerland
5445,France,Norway,Cameroon|France|Norway|Spain
5446,Italy,Colombia,Argentina|Colombia|Italy|Serbia
5447,Argentina,Switzerland,Argentina|Austria|Poland|Switzerland
5448,Brazil,France,Brazil|Ecuador|France|Uruguay
5449,Switzerland,Turkey,Ecuador|Qatar|Switzerland|Turkey
5450,Italy,Sweden,Italy|Scotland|Sweden|USA
5451,Portugal,Colombia,Argentina|Colombia|Portugal|Serbia
5452,Switzerland,Denmark,Denmark|Ecuador|Italy|Switzerland
5453,Ivory Coast,Ukraine,Brazil|Italy|Ivory Coast|Ukraine
5454,Norway,Italy,Argentina|Italy|Ivory Coast|Norway
5455,Switzerland,Serbia,Argentina|Morocco|Serbia|Switzerland
5456,France,Spain,France|Germany|Norway|Spain
5457,England,Portugal,England|Nigeria|Norway|Portugal
5458,England,Switzerland,England|Italy|Switzerland|USA
5459,Colombia,Switzerland,Colombia|Spain|Switzerland|USA
5460,Italy,Colombia,Argentina|Colombia|Italy|Turkey
5461,Portugal,Switzerland,Morocco|Portugal|Spain|Switzerland
5462,Austria,Sweden,Argentina|Austria|Scotland|Sweden
5463,Switzerland,France,Argentina|France|Spain|Switzerland
5464,Sweden,Scotland,Argentina|Scotland|Spain|Sweden
5465,Italy,Uruguay,Belgium|Italy|Turkey|Uruguay
5466,France,Turkey,Croatia|France|Spain|Turkey
5467,Qatar,France,Croatia|France|Qatar|Uruguay
5468,France,Portugal,Argentina|France|Portugal|Qatar
5469,Brazil,Portugal,Brazil|Egypt|Portugal|Spain
5470,France,Serbia,Argentina|France|Norway|Serbia
5471,France,Tunisia,Argentina|Belgium|France|Tunisia
5472,France,Norway,Croatia|France|Germany|Norway
5473,France,Norway,Belgium|France|Ivory Coast|Norway
5474,France,Norway,Argentina|France|Norway|USA
5475,Brazil,Switzerland,Brazil|Egypt|Italy|Switzerland
5476,France,Norway,Argentina|France|Norway|Spain
5477,Switzerland,Norway,Ecuador|Italy|Norway|Switzerland
5478,Norway,Morocco,Croatia|Italy|Morocco|Norway
5479,Norway,Mexico,Canada|Mexico|Norway|Spain
5480,Switzerland,France,Argentina|France|Ivory Coast|Switzerland
5481,Turkey,Belgium,Belgium|France|Norway|Turkey
5482,Brazil,Morocco,Brazil|Italy|Morocco|Ukraine
5483,Germany,Serbia,Germany|Iran|Serbia|Switzerland
5484,Switzerland,Ukraine,Argentina|Mexico|Switzerland|Ukraine
5485,France,Austria,Austria|Croatia|England|France
5486,Brazil,Portugal,Brazil|Italy|Portugal|Switzerland
5487,England,Argentina,Argentina|England|Italy|Ukraine
5488,France,England,Belgium|England|France|Italy
5489,England,Norway,Argentina|England|Italy|Norway
5490,Switzerland,Mexico,Italy|Mexico|Switzerland|Ukraine
5491,Germany,Uruguay,Croatia|Germany|Turkey|Uruguay
5492,Nigeria,Canada,Belgium|Canada|Nigeria|Norway
5493,Uruguay,Mexico,Ecuador|Mexico|Serbia|Uruguay
5494,England,France,Argentina|England|France|Italy
5495,Austria,Switzerland,Austria|England|Poland|Switzerland
5496,France,Switzerland,Brazil|France|Norway|Switzerland
5497,Argentina,Ukraine,Argentina|France|Italy|Ukraine
5498,France,Turkey,Ecuador|France|Italy|Turkey
5499,Norway,Ukraine,Ecuador|Norway|Switzerland|Ukraine
5500,Norway,France,Algeria|France|Nigeria|Norway
5501,Switzerland,France,France|Germany|Scotland|Switzerland
5502,Spain,Switzerland,Argentina|Italy|Spain|Switzerland
5503,Brazil,Uruguay,Belgium|Brazil|Croatia|Uruguay
5504,Switzerland,France,Colombia|Ecuador|France|Switzerland
5505,France,Colombia,Argentina|Colombia|France|Spain
5506,Spain,Portugal,Croatia|Portugal|Spain|Ukraine
5507,England,Colombia,Colombia|England|Italy|Mexico
5508,Norway,Morocco,Italy|Morocco|Norway|Poland
5509,Portugal,Scotland,Algeria|Poland|Portugal|Scotland
5510,France,Spain,France|Morocco|Senegal|Spain
5511,Brazil,France,Brazil|England|France|Germany
5512,France,Colombia,Colombia|France|Italy|USA
5513,France,Switzerland,Belgium|France|Norway|Switzerland
5514,Germany,Canada,Belgium|Canada|Germany|Switzerland
5515,Norway,England,Ecuador|England|Norway|Switzerland
5516,France,Belgium,Belgium|Chile|France|Poland
5517,Brazil,Uruguay,Brazil|Croatia|Norway|Uruguay
5518,England,Norway,Belgium|England|Italy|Norway
5519,Brazil,England,Argentina|Brazil|England|Serbia
5520,Brazil,Denmark,Brazil|Denmark|Ivory Coast|Switzerland
5521,Spain,Switzerland,Brazil|Spain|Switzerland|Uruguay
5522,England,Argentina,Argentina|England|Italy|Wales
5523,Brazil,Portugal,Argentina|Brazil|Norway|Portugal
5524,Switzerland,Portugal,Argentina|Portugal|Scotland|Switzerland
5525,Portugal,Norway,Brazil|Norway|Portugal|Ukraine
5526,France,Norway,Croatia|France|Norway|Portugal
5527,France,Switzerland,Argentina|France|Morocco|Switzerland
5528,Turkey,Portugal,Argentina|Ivory Coast|Portugal|Turkey
5529,France,Croatia,Croatia|France|Morocco|Norway
5530,Belgium,Colombia,Belgium|Colombia|Croatia|Norway
5531,Portugal,Uruguay,Argentina|Italy|Portugal|Uruguay
5532,Brazil,Uruguay,Brazil|Croatia|Italy|Uruguay
5533,Switzerland,Argentina,Argentina|Ghana|Sweden|Switzerland
5534,Brazil,France,Brazil|Ecuador|France|Norway
5535,Italy,Colombia,Colombia|Italy|Nigeria|Switzerland
5536,Brazil,Belgium,Argentina|Belgium|Brazil|Portugal
5537,Switzerland,Sweden,Argentina|Italy|Sweden|Switzerland
5538,Colombia,Turkey,Colombia|Germany|Serbia|Turkey
5539,Switzerland,England,Argentina|England|Spain|Switzerland
5540,Argentina,Germany,Argentina|Colombia|Germany|Switzerland
5541,Switzerland,Portugal,Colombia|Croatia|Portugal|Switzerland
5542,Portugal,Norway,Norway|Poland|Portugal|Scotland
5543,Brazil,France,Brazil|England|France|Spain
5544,Brazil,Spain,Brazil|Ecuador|Scotland|Spain
5545,Spain,England,Argentina|England|Italy|Spain
5546,Austria,France,Argentina|Austria|France|Italy
5547,Norway,Croatia,Croatia|Italy|Mexico|Norway
5548,Switzerland,Sweden,Austria|Croatia|Sweden|Switzerland
5549,France,Serbia,Ecuador|France|Norway|Serbia
5550,France,Sweden,France|Poland|Scotland|Sweden
5551,Switzerland,Argentina,Argentina|Mexico|Spain|Switzerland
5552,Norway,Spain,Egypt|Italy|Norway|Spain
5553,France,Serbia,Croatia|France|Italy|Serbia
5554,France,Spain,Ecuador|England|France|Spain
5555,Switzerland,Italy,Argentina|Italy|Scotland|Switzerland
5556,Spain,France,Colombia|France|Nigeria|Spain
5557,Switzerland,Brazil,Brazil|Germany|Portugal|Switzerland
5558,Switzerland,France,Argentina|France|Italy|Switzerland
5559,Brazil,Colombia,Argentina|Brazil|Colombia|Morocco
5560,Spain,Portugal,Argentina|Portugal|Spain|Turkey
5561,France,Turkey,Argentina|Croatia|France|Turkey
5562,Switzerland,Spain,Argentina|Scotland|Spain|Switzerland
5563,Brazil,Colombia,Brazil|Colombia|England|USA
5564,Italy,Morocco,Colombia|Ecuador|Italy|Morocco
5565,France,Norway,Argentina|France|Ivory Coast|Norway
5566,Brazil,Switzerland,Argentina|Brazil|Germany|Switzerland
5567,Switzerland,Turkey,Italy|South Korea|Switzerland|Turkey
5568,Austria,Spain,Austria|Spain|USA|Uruguay
5569,Colombia,France,Colombia|Croatia|France|Spain
5570,Argentina,Portugal,Argentina|Portugal|Spain|Switzerland
5571,Switzerland,France,Canada|France|Morocco|Switzerland
5572,Colombia,France,Colombia|France|Iran|Switzerland
5573,Colombia,Mexico,Argentina|Colombia|Italy|Mexico
5574,France,Switzerland,France|Germany|Spain|Switzerland
5575,Norway,Switzerland,Argentina|Italy|Norway|Switzerland
5576,Norway,Ukraine,Argentina|Norway|Spain|Ukraine
5577,Switzerland,Spain,Chile|Croatia|Spain|Switzerland
5578,Switzerland,Argentina,Argentina|Italy|Morocco|Switzerland
5579,France,Norway,France|Germany|Norway|Turkey
5580,Brazil,England,Argentina|Brazil|England|Italy
5581,Switzerland,France,Argentina|Belgium|France|Switzerland
5582,Portugal,Uruguay B,Belgium|Italy|Portugal|Uruguay B
5583,France,Sweden,France|Italy|Senegal|Sweden
5584,France,Switzerland,Argentina|France|Italy|Switzerland
5585,Ukraine,Switzerland,Argentina|Norway|Switzerland|Ukraine
5586,Turkey,Switzerland,Belgium|Spain|Switzerland|Turkey
5587,France,Spain,Belgium|France|Spain|Turkey
5588,Brazil,Switzerland,Brazil|Iran|Italy|Switzerland
5589,Egypt,Switzerland,Croatia|Egypt|Scotland|Switzerland
5590,Portugal,Colombia,Colombia|Ecuador|Portugal|Spain
5591,Nigeria,Colombia,Argentina|Colombia|Italy|Nigeria
5592,France,Switzerland,Argentina|France|Netherlands|Switzerland
5593,Italy,France,Argentina|France|Italy|Serbia
5594,Switzerland,England,Argentina|England|Scotland|Switzerland
5595,Switzerland,France,Argentina|France|Italy|Switzerland
5596,Serbia,France,Croatia|France|Italy|Serbia
5597,Switzerland,Germany,Argentina|Germany|Italy|Switzerland
5598,Denmark,Switzerland,Croatia|Denmark|Switzerland|Uruguay
5599,Switzerland,France,Argentina|Chile|France|Switzerland
5600,Spain,Mexico,Mexico|Poland|Spain|Switzerland
5601,Norway,Switzerland,Ecuador|Italy|Norway|Switzerland
5602,Switzerland,France,Argentina|France|Poland|Switzerland
5603,Portugal,France,France|Portugal|Spain|Uruguay
5604,Norway,Brazil,Brazil|Italy|Norway|Ukraine
5605,France,Switzerland,Argentina|France|Poland|Switzerland
5606,France,Turkey,Croatia|France|Italy|Turkey
5607,France,Switzerland,Belgium|France|Mexico|Switzerland
5608,Switzerland,Denmark,Argentina|Denmark|Italy|Switzerland
5609,Colombia,Switzerland,Argentina|Colombia|England|Switzerland
5610,England,Morocco,Egypt|England|Morocco|Norway
5611,Switzerland,Colombia,Colombia|Ecuador|Italy|Switzerland
5612,Switzerland,France,Argentina|France|Morocco|Switzerland
5613,Norway,Portugal,Ecuador|Nigeria|Norway|Portugal
5614,Portugal,France,Argentina|France|Portugal|Scotland
5615,Colombia,Mexico,Colombia|Mexico|Morocco|Uruguay
5616,Norway,England,Ecuador|England|Italy|Norway
5617,Brazil,Switzerland,Brazil|Italy|Sweden|Switzerland
5618,Switzerland,Ukraine,Ecuador|Italy|Switzerland|Ukraine
5619,Uruguay,Turkey,Egypt|Turkey|Ukraine|Uruguay
5620,Argentina,England,Argentina|England|Germany|Ivory Coast
5621,Norway,France,Argentina|France|Norway|Sweden
5622,France,Norway,Argentina|France|Norway|Serbia
5623,Colombia,Ukraine,Argentina|Colombia|Norway|Ukraine
5624,Mexico,Turkey,Italy|Mexico|Switzerland|Turkey
5625,Switzerland,Argentina,Argentina|Colombia|Italy|Switzerland
5626,France,Switzerland,France|Morocco|Norway|Switzerland
5627,Argentina,Switzerland,Argentina|Canada|Sweden|Switzerland
5628,Mexico,Sweden,Ecuador|Mexico|Nigeria|Sweden
5629,Colombia,France,Colombia|Croatia|France|Italy
5630,Brazil,Croatia,Algeria|Brazil|Croatia|Ukraine
5631,Switzerland,Spain,Colombia|Ecuador|Spain|Switzerland
5632,Turkey,Switzerland,Croatia|Italy|Switzerland|Turkey
5633,Brazil,Mexico,Brazil|Ecuador|Ivory Coast|Mexico
5634,Italy,Argentina,Argentina|Belgium|Italy|Ukraine
5635,Italy,Switzerland,Argentina|Italy|Ivory Coast|Switzerland
5636,Switzerland,Austria,Argentina|Austria|Spain|Switzerland
5637,Senegal,Switzerland,Ecuador|Italy|Senegal|Switzerland
5638,Brazil,Switzerland,Brazil|Mexico|Switzerland|Uruguay
5639,France,Turkey,Argentina|France|Italy|Turkey
5640,France,Switzerland,Belgium|France|Italy|Switzerland
5641,Switzerland,Germany,Colombia|Germany|Switzerland|Uruguay
5642,Switzerland,Norway,Argentina|Norway|Switzerland|Turkey
5643,Brazil,Uruguay,Brazil|Denmark|Ivory Coast|Uruguay
5644,Norway,Switzerland,Argentina|Norway|Switzerland|Uruguay
5645,Colombia,Morocco,Argentina|Colombia|Morocco|Uruguay
5646,Denmark,Argentina,Argentina|Colombia|Denmark|Norway
5647,Brazil,France,Brazil|France|Italy|Poland
5648,France,Sweden,Belgium|France|Spain|Sweden
5649,Brazil,Japan,Brazil|Croatia|Japan|Portugal
5650,Canada,Argentina,Argentina|Brazil|Canada|Serbia
5651,Colombia,Spain,Argentina|Colombia|Spain|Sweden
5652,Sweden,Switzerland,Italy|Poland|Sweden|Switzerland
5653,France,Turkey,Ecuador|France|Italy|Turkey
5654,Spain,France,Argentina|Colombia|France|Spain
5655,France,Italy,France|Italy|Portugal|Serbia
5656,France,Austria,Argentina|Austria|France|Ivory Coast
5657,Portugal,Colombia,Argentina|Colombia|Poland|Portugal
5658,Brazil,France,Belgium|Brazil|France|Italy
5659,Switzerland,Colombia,Belgium|Colombia|Spain|Switzerland
5660,Mexico,Turkey,Italy|Mexico|Switzerland|Turkey
5661,Argentina,Belgium,Argentina|Belgium|Brazil|Switzerland
5662,France,Brazil,Brazil|France|Mexico|Morocco
5663,Brazil,Sweden,Brazil|Mexico|Serbia|Sweden
5664,Brazil,France,Brazil|France|Italy|Mexico
5665,Brazil,Switzerland,Argentina|Brazil|Italy|Switzerland
5666,Switzerland,Colombia,Colombia|Ecuador|Italy|Switzerland
5667,Switzerland,Portugal,Norway|Portugal|Switzerland|USA
5668,France,Colombia,Argentina|Colombia|France|Germany
5669,Switzerland,Nigeria,Argentina|Italy|Nigeria|Switzerland
5670,Brazil,Portugal,Brazil|Ecuador|Italy|Portugal
5671,Switzerland,Sweden,England|Germany|Sweden|Switzerland
5672,Switzerland,France,Colombia|Ecuador|France|Switzerland
5673,Norway,France,Argentina|France|Norway|Spain
5674,France,Algeria,Algeria|Argentina|France|Italy
5675,France,Switzerland,Argentina|France|Italy|Switzerland
5676,Brazil,Portugal,Argentina|Brazil|Iran|Portugal
5677,Mexico,Brazil,Brazil|Croatia|Italy|Mexico
5678,Spain,Colombia,Canada|Colombia|Spain|Uruguay
5679,Italy,Switzerland,Italy|Mexico|Poland|Switzerland
5680,France,Switzerland,Ecuador|France|Norway|Switzerland
5681,France,Mexico,Ecuador|France|Italy|Mexico
5682,Switzerland,France,Argentina|France|Italy|Switzerland
5683,Italy,France,Croatia|France|Italy|Turkey
5684,Italy,Brazil,Argentina|Brazil|Italy|Poland
5685,Switzerland,Sweden,Ecuador|Italy|Sweden|Switzerland
5686,Switzerland,Mexico,Italy|Mexico|Poland|Switzerland
5687,Turkey,Argentina,Argentina|England|France|Turkey
5688,Switzerland,Turkey,Argentina|Belgium|Switzerland|Turkey
5689,Germany,France,Belgium|France|Germany|Spain
5690,France,Uruguay,France|Italy|USA|Uruguay
5691,Brazil,France,Argentina|Brazil|France|Norway
5692,England,Portugal,Argentina|England|Portugal|Spain
5693,Switzerland,France,France|Mexico|Nigeria|Switzerland
5694,Mexico,Norway,Mexico|Norway|Spain|USA
5695,Norway,Portugal,Argentina|Norway|Portugal|Turkey
5696,Switzerland,France,Croatia|France|Spain|Switzerland
5697,England,Argentina,Argentina|England|France|Italy
5698,Brazil,France,Argentina|Belgium|Brazil|France
5699,Portugal,Turkey,Italy|Poland|Portugal|Turkey
5700,Portugal,Norway,Argentina|Italy|Norway|Portugal
5701,Brazil,Argentina,Argentina|Brazil|Italy|Ukraine
5702,France,Nigeria,Brazil|France|Nigeria|Spain
5703,Spain,Denmark,Denmark|Egypt|Poland|Spain
5704,France,Switzerland,Colombia|Croatia|France|Switzerland
5705,Switzerland,France,Austria|Ecuador|France|Switzerland
5706,France,Denmark,Croatia|Denmark|France|Uruguay
5707,Portugal,England,Argentina|England|Ivory Coast|Portugal
5708,Switzerland,Colombia,Argentina|Colombia|Italy|Switzerland
5709,Switzerland,France,Argentina|France|Spain|Switzerland
5710,Switzerland,Sweden,Argentina|Croatia|Sweden|Switzerland
5711,Switzerland,Croatia,Croatia|England|Morocco|Switzerland
5712,France,Spain,Egypt|France|Mexico|Spain
5713,Norway,Portugal,Argentina|Denmark|Norway|Portugal
5714,Switzerland,France,Argentina|France|Scotland|Switzerland
5715,Colombia,Morocco,Argentina|Chile|Colombia|Morocco
5716,Croatia,Morocco,Croatia|Morocco|Norway|Poland
5717,France,Germany,Austria|France|Germany|Poland
5718,Colombia,France,Argentina|Colombia|France|Norway
5719,Switzerland,France,Argentina|France|Portugal|Switzerland
5720,Italy,France,Ecuador|France|Italy|Spain
5721,Brazil,Ukraine,Brazil|Italy|Senegal|Ukraine
5722,Italy,Spain,Italy|Spain|Switzerland|USA
5723,Spain,Argentina,Argentina|Norway|Spain|USA
5724,Norway,France,Egypt|France|Norway|Spain
5725,Portugal,Ivory Coast,Algeria|Argentina|Ivory Coast|Portugal
5726,Morocco,Cameroon,Cameroon|Canada|Italy|Morocco
5727,Ivory Coast,Switzerland,Croatia|Ivory Coast|Serbia|Switzerland
5728,France,Turkey,Argentina|France|Spain|Turkey
5729,France,Belgium,Belgium|France|Nigeria|Poland
5730,England,France,Argentina|England|France|Italy
5731,Switzerland,France,Brazil|France|Serbia|Switzerland
5732,Colombia,Switzerland,Argentina|Colombia|Spain|Switzerland
5733,Colombia,France,Colombia|Ecuador|France|Uruguay
5734,Norway,Colombia,Colombia|Ecuador|Norway|Portugal
5735,Brazil,Netherlands,Argentina|Brazil|Italy|Netherlands
5736,Mexico,Spain,Argentina|Brazil|Mexico|Spain
5737,Turkey,Morocco,Belgium|Croatia|Morocco|Turkey
5738,Sweden,Colombia,Argentina|Colombia|Spain|Sweden
5739,Morocco,France,France|Morocco|Poland|Serbia
